,사고지역관리번호,사고연도,사고유형구분,위치코드,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,위도,경도
5000,2016040,2015,스쿨존어린이,43111001,충청북도 청주시 상당구1,충청북도 청주시 상당구 용암동(상당초교 부근),2,2,0,0,2,0,36.60878012,127.5094466
5001,2016040,2015,스쿨존어린이,43112001,충청북도 청주시 서원구1,충청북도 청주시 서원구 분평동(원평초교 부근),2,3,0,0,3,0,36.61105896,127.494313
5002,2016040,2015,스쿨존어린이,43112002,충청북도 청주시 서원구2,충청북도 청주시 서원구 성화동(성화초교 부근),2,2,0,0,2,0,36.61729566,127.4556251
5003,2016040,2015,스쿨존어린이,43114001,충청북도 청주시 청원구1,충청북도 청주시 청원구 내덕동(내덕초교 부근),2,2,0,1,1,0,36.65756471,127.4948754
5004,2016040,2015,스쿨존어린이,44133001,충청남도 천안시 서북구1,충청남도 천안시 서북구 쌍용동(천안쌍용초교 부근),3,3,0,3,0,0,36.80121567,127.123596
5005,2016040,2015,스쿨존어린이,44710001,충청남도 금산군1,충청남도 금산군 금산읍(금산중앙초교 부근),2,2,0,1,1,0,36.10198671,127.4881261
5006,2016040,2015,스쿨존어린이,45140001,전라북도 익산시1,전라북도 익산시 어양동(익산어양초교 부근),3,4,0,0,4,0,35.96226714,126.9826603
5007,2016040,2015,스쿨존어린이,45710001,전라북도 완주군1,전라북도 완주군 봉동읍(봉동초교 부근),2,2,0,0,2,0,35.937604,127.1639864
5008,2016040,2015,스쿨존어린이,46150001,전라남도 순천시1,전라남도 순천시 해룡면(동명초교 부근),2,2,0,2,0,0,34.94810074,127.5281242
5009,2016040,2015,스쿨존어린이,47111001,경상북도 포항시 남구1,경상북도 포항시 남구 오천읍(원동초교 부근),3,7,0,2,5,0,35.96509881,129.4013103
5010,2016040,2015,스쿨존어린이,47111002,경상북도 포항시 남구2,경상북도 포항시 남구 상도동(신흥초교 부근),2,2,0,1,1,0,36.01412992,129.3531914
5011,2016040,2015,스쿨존어린이,47760001,경상북도 영양군1,경상북도 영양군 영양읍(영양초교 부근),2,2,0,0,2,0,36.66589446,129.1124584
5012,2016040,2015,스쿨존어린이,48129001,경상남도 창원시 진해구1,경상남도 창원시 진해구 인사동(제황초교 부근),2,3,0,0,3,0,35.14904457,128.6681803
5013,2016040,2015,스쿨존어린이,48170001,경상남도 진주시1,경상남도 진주시 하대동(도동초교 부근),2,2,0,2,0,0,35.1893713,128.1176662
5014,2016040,2015,스쿨존어린이,48250001,경상남도 김해시1,경상남도 김해시 장유면(율하초교 부근),3,4,0,0,4,0,35.17233294,128.8083087
5015,2016044,2015,보행어린이,11170001,서울특별시 용산구1,"서울특별시 용산구 이촌동(이촌1동 주민선터, 용산청소년수 부근)",3,4,0,0,2,2,37.52142421,126.9730103
5016,2016044,2015,보행어린이,11230001,서울특별시 동대문구1,서울특별시 동대문구 장안동(승용빌딩 부근),3,3,0,1,1,1,37.5664938,127.0681214
5017,2016044,2015,보행어린이,11260001,서울특별시 중랑구1,서울특별시 중랑구 상봉동(중화초교 부근),3,3,0,0,3,0,37.60241742,127.0949332
5018,2016044,2015,보행어린이,11260002,서울특별시 중랑구2,서울특별시 중랑구 묵동(묵2동사무소 부근),3,3,0,0,3,0,37.60944832,127.0745578
5019,2016044,2015,보행어린이,11290001,서울특별시 성북구1,서울특별시 성북구 하월곡동(하월곡생명중앙교회 부근),3,4,0,0,4,0,37.60785103,127.0363755
5020,2016044,2015,보행어린이,11320001,서울특별시 도봉구1,서울특별시 도봉구 방학동(신동아아파트(방학동)11동 부근),4,4,0,1,2,1,37.66116125,127.0276047
5021,2016044,2015,보행어린이,11380001,서울특별시 은평구1,서울특별시 은평구 응암동(파리바게뜨 부근),3,3,0,1,2,0,37.58802407,126.9175609
5022,2016044,2015,보행어린이,11380002,서울특별시 은평구2,서울특별시 은평구 증산동(증산시장 부근),3,3,0,0,2,1,37.58186183,126.9049925
5023,2016044,2015,보행어린이,11410001,서울특별시 서대문구1,서울특별시 서대문구 홍은동(우방빌라 부근),3,5,0,3,2,0,37.58097663,126.9259579
5024,2016044,2015,보행어린이,11500001,서울특별시 강서구1,서울특별시 강서구 내발산동(수명파크3단지 부근),3,3,0,2,1,0,37.55361587,126.8260979
5025,2016044,2015,보행어린이,11500002,서울특별시 강서구2,서울특별시 강서구 내발산동(수명중.고교입구 부근),3,3,0,2,0,1,37.5499056,126.8235162
5026,2016044,2015,보행어린이,11545001,서울특별시 금천구1,서울특별시 금천구 시흥동(은행나무오거리 부근),3,3,0,1,2,0,37.45147006,126.9085609
5027,2016044,2015,보행어린이,11560001,서울특별시 영등포구1,서울특별시 영등포구 양평동1가(양평역사거리 부근),3,3,0,0,3,0,37.52558401,126.8873157
5028,2016044,2015,보행어린이,11560002,서울특별시 영등포구2,서울특별시 영등포구 신길동(청운빌딩 부근),3,3,0,0,3,0,37.50112767,126.9026304
5029,2016044,2015,보행어린이,11590001,서울특별시 동작구1,서울특별시 동작구 상도동(국민은행 부근),3,3,0,1,1,1,37.49913877,126.9281439
5030,2016044,2015,보행어린이,11620001,서울특별시 관악구1,서울특별시 관악구 신림동(뿌리약국 부근),3,3,0,1,2,0,37.47424766,126.9185758
5031,2016044,2015,보행어린이,11650001,서울특별시 서초구1,서울특별시 서초구 양재동(금호빌딩 부근),3,3,0,1,1,1,37.47144557,127.0440942
5032,2016044,2015,보행어린이,11680001,서울특별시 강남구1,서울특별시 강남구 도곡동(경남아파트 부근),4,4,0,4,0,0,37.48787237,127.0398377
5033,2016044,2015,보행어린이,11740001,서울특별시 강동구1,서울특별시 강동구 명일동(명일동사무소 부근),3,4,0,2,2,0,37.55007096,127.1466706
5034,2016044,2015,보행어린이,11740002,서울특별시 강동구2,서울특별시 강동구 성내동(강동 삼성아파트 부근),3,4,0,0,4,0,37.53179047,127.1258634
5035,2016044,2015,보행어린이,26320001,부산광역시 북구1,부산광역시 북구 덕천동(부영벽산 파라빌 부근),3,3,0,2,1,0,35.21392468,129.021999
5036,2016044,2015,보행어린이,26350001,부산광역시 해운대구1,부산광역시 해운대구 반여동(유럽십자수 부근),3,3,0,2,1,0,35.20091473,129.1192742
5037,2016044,2015,보행어린이,26410001,부산광역시 금정구1,부산광역시 금정구 구서동(고은발레스튜디오 부근),4,5,0,2,2,1,35.25472104,129.0881868
5038,2016044,2015,보행어린이,26500001,부산광역시 수영구1,부산광역시 수영구 광안동(도시광안아파트 부근),3,3,0,2,0,1,35.16267341,129.1087992
5039,2016044,2015,보행어린이,27170001,대구광역시 서구1,대구광역시 서구 평리동(석윤덕대서소 부근),3,3,0,2,0,1,35.87189971,128.5598862
5040,2016044,2015,보행어린이,27200001,대구광역시 남구1,대구광역시 남구 대명동(개나리상가 부근),3,3,0,0,3,0,35.83938723,128.5700764
5041,2016044,2015,보행어린이,27230001,대구광역시 북구1,대구광역시 북구 태전동(마니타바이크 부근),3,3,1,2,0,0,35.91348552,128.5427527
5042,2016044,2015,보행어린이,27230002,대구광역시 북구2,대구광역시 북구 동천동(화성센트럴파크 부근),3,3,0,1,2,0,35.93665005,128.561421
5043,2016044,2015,보행어린이,27260001,대구광역시 수성구1,대구광역시 수성구 만촌동((주)구남산업 부근),4,4,0,1,3,0,35.86500525,128.6403383
5044,2016044,2015,보행어린이,27260002,대구광역시 수성구2,대구광역시 수성구 범물동(우방동서청아타운201동앞 부근),4,4,0,1,3,0,35.81726942,128.6401422
5045,2016044,2015,보행어린이,27290001,대구광역시 달서구1,대구광역시 달서구 상인동(월성삼성래미안 부근),3,3,0,2,1,0,35.8207549,128.52862
5046,2016044,2015,보행어린이,27290002,대구광역시 달서구2,대구광역시 달서구 이곡동(대구지방조달청 부근),3,4,0,1,3,0,35.85534666,128.5118279
5047,2016044,2015,보행어린이,28200001,인천광역시 남동구1,인천광역시 남동구 만수동(21세기약국 부근),3,3,0,0,3,0,37.46179955,126.7354679
5048,2016044,2015,보행어린이,28245001,인천광역시 계양구1,인천광역시 계양구 작전동(화전초교사거리 부근),5,5,0,0,5,0,37.52796579,126.7282233
5049,2016044,2015,보행어린이,28245002,인천광역시 계양구2,인천광역시 계양구 효성동(향기로운나무 부근),3,4,0,0,4,0,37.53052609,126.7119563
5050,2016044,2015,보행어린이,28260001,인천광역시 서구1,인천광역시 서구 원당동(대성N학원 부근),4,4,0,1,3,0,37.59500256,126.6700382
5051,2016044,2015,보행어린이,28260002,인천광역시 서구2,인천광역시 서구 가좌동(가좌2동사무소 부근),3,3,0,1,2,0,37.49060959,126.6855381
5052,2016044,2015,보행어린이,28260003,인천광역시 서구3,인천광역시 서구 당하동(안흥찐빵 부근),3,3,0,0,3,0,37.59274405,126.6991711
5053,2016044,2015,보행어린이,29140001,광주광역시 서구1,광주광역시 서구 풍암동(조아제약(주) 광주영업소 부근),3,4,0,1,3,0,35.12556973,126.8804482
5054,2016044,2015,보행어린이,29140002,광주광역시 서구2,광주광역시 서구 동천동(동천동우체국 부근),3,3,0,0,3,0,35.17082334,126.8698736
5055,2016044,2015,보행어린이,29170001,광주광역시 북구1,광주광역시 북구 매곡동(삼익3차아파트 부근),3,4,0,2,2,0,35.18885561,126.8937858
5056,2016044,2015,보행어린이,29170002,광주광역시 북구2,광주광역시 북구 문흥동(색종이미술학원 부근),3,3,0,0,3,0,35.17977366,126.9147962
5057,2016044,2015,보행어린이,30110001,대전광역시 동구1,대전광역시 동구 가양동(한밭빌라 부근),4,4,0,2,2,0,36.35358899,127.4474033
5058,2016044,2015,보행어린이,30170001,대전광역시 서구1,대전광역시 서구 가수원동(계룡아파트삼거리 부근),4,5,0,2,3,0,36.30256087,127.3510283
5059,2016044,2015,보행어린이,30170002,대전광역시 서구2,대전광역시 서구 도마동(허치과 부근),4,4,0,0,4,0,36.32257063,127.3703085
5060,2016044,2015,보행어린이,30170003,대전광역시 서구3,대전광역시 서구 괴정동(KT빌라 부근),3,3,1,0,2,0,36.33919066,127.3835081
5061,2016044,2015,보행어린이,30170004,대전광역시 서구4,대전광역시 서구 둔산동(크로바사거리 부근),3,4,0,1,3,0,36.35124142,127.3900099
5062,2016044,2015,보행어린이,31110001,울산광역시 중구1,울산광역시 중구 복산동(쥬라기 부근),3,3,0,0,3,0,35.56690398,129.3322196
5063,2016044,2015,보행어린이,31170001,울산광역시 동구1,울산광역시 동구 일산동(HELLO KITTY 부근),3,4,0,1,3,0,35.49536171,129.4201932
5064,2016044,2015,보행어린이,31200001,울산광역시 북구1,울산광역시 북구 신천동(한국레미콘 부근),3,3,0,0,3,0,35.63373022,129.3484942
5065,2016044,2015,보행어린이,31710001,울산광역시 울주군1,울산광역시 울주군 범서읍(상무유통 부근),3,3,0,0,3,0,35.56275571,129.2291868
5066,2016044,2015,보행어린이,41111001,경기도 수원시 장안구1,경기도 수원시 장안구 조원동(천연화장품 부근),4,4,0,2,2,0,37.30146226,127.0164056
5067,2016044,2015,보행어린이,41111002,경기도 수원시 장안구2,경기도 수원시 장안구 천천동((주)웅진씽크빅 서수원지국 부근),3,4,0,3,1,0,37.29776387,126.9824727
5068,2016044,2015,보행어린이,41113001,경기도 수원시 권선구1,경기도 수원시 권선구 권선동(진성건업(주) 부근),3,4,0,2,2,0,37.25499608,127.0272472
5069,2016044,2015,보행어린이,41115001,경기도 수원시 팔달구1,경기도 수원시 팔달구 화서동(화서오거리 부근),3,3,0,2,1,0,37.27879355,126.9993596
5070,2016044,2015,보행어린이,41133001,경기도 성남시 중원구1,경기도 성남시 중원구 금광동(금광카센타 부근),3,3,0,2,1,0,37.4481107,127.1637142
5071,2016044,2015,보행어린이,41195001,경기도 부천시 원미구1,경기도 부천시 원미구 역곡동(현대13차맨션 부근),4,4,1,1,2,0,37.48973986,126.8164369
5072,2016044,2015,보행어린이,41197001,경기도 부천시 소사구1,경기도 부천시 소사구 소사본동(소중삼길사거리 부근),3,3,0,1,2,0,37.47248909,126.7942906
5073,2016044,2015,보행어린이,41210001,경기도 광명시1,경기도 광명시 광명동(은성상사 부근),5,5,0,1,4,0,37.47334351,126.8545381
5074,2016044,2015,보행어린이,41210002,경기도 광명시2,경기도 광명시 광명동(대성부동산 부근),3,3,0,0,2,1,37.48150681,126.8561218
5075,2016044,2015,보행어린이,41220001,경기도 평택시1,경기도 평택시 서정동(지정초교사거리 부근),5,5,0,1,4,0,37.06701321,127.0586234
5076,2016044,2015,보행어린이,41220002,경기도 평택시2,경기도 평택시 독곡동(한신빌딩 부근),3,3,0,0,3,0,37.08060531,127.0643667
5077,2016044,2015,보행어린이,41271001,경기도 안산시 상록구1,경기도 안산시 상록구 건건동(반월신협B 부근),3,3,0,1,1,1,37.30405549,126.9017114
5078,2016044,2015,보행어린이,41271002,경기도 안산시 상록구2,경기도 안산시 상록구 사동(사동1333-13A 부근),3,3,0,0,3,0,37.29547542,126.8527844
5079,2016044,2015,보행어린이,41273001,경기도 안산시 단원구1,경기도 안산시 단원구 선부동(선일초교사거리 부근),3,3,0,1,2,0,37.33927216,126.8008014
5080,2016044,2015,보행어린이,41290001,경기도 과천시1,경기도 과천시 별양동(소방서삼거리 부근),3,3,0,0,3,0,37.42881129,126.9935312
5081,2016044,2015,보행어린이,41360001,경기도 남양주시1,경기도 남양주시 평내동((국민은행평내동점앞) 부근),4,4,0,1,3,0,37.64443502,127.2371786
5082,2016044,2015,보행어린이,41370001,경기도 오산시1,경기도 오산시 원동((거산농수산마트앞교차로) 부근),3,3,0,3,0,0,37.13368014,127.0690287
5083,2016044,2015,보행어린이,41390001,경기도 시흥시1,경기도 시흥시 거모동(도일삼거리 부근),4,4,0,0,2,2,37.34320071,126.7848108
5084,2016044,2015,보행어린이,41390002,경기도 시흥시2,경기도 시흥시 대야동(대야오거리 부근),3,3,0,2,1,0,37.44854956,126.788354
5085,2016044,2015,보행어린이,41430001,경기도 의왕시1,경기도 의왕시 오전동((동백아파트앞교차로) 부근),3,3,0,2,1,0,37.35581743,126.9704951
5086,2016044,2015,보행어린이,41463001,경기도 용인시 기흥구1,경기도 용인시 기흥구 구갈동(삼성테스코(주)홈플러스 익스프레스 새천년 부근),3,4,0,1,3,0,37.2884892,127.1111332
5087,2016044,2015,보행어린이,41463002,경기도 용인시 기흥구2,경기도 용인시 기흥구 동백동(삼성내과 부근),3,4,0,0,3,1,37.28262439,127.1597405
5088,2016044,2015,보행어린이,41550001,경기도 안성시1,경기도 안성시 공도읍((맑은샘불한증막앞교차로) 부근),3,3,0,0,3,0,36.99033923,127.1406124
5089,2016044,2015,보행어린이,41570001,경기도 김포시1,경기도 김포시 장기동(김포신영지웰아파트 부근),3,3,0,0,1,2,37.64342694,126.6684012
5090,2016044,2015,보행어린이,41610001,경기도 광주시1,경기도 광주시 태전동((별이교앞) 부근),3,3,0,0,2,1,37.39014516,127.2303611
5091,2016044,2015,보행어린이,42110001,강원도 춘천시1,강원도 춘천시 효자동((효제초등학교앞교차로) 부근),3,3,0,1,2,0,37.87115396,127.7375078
5092,2016044,2015,보행어린이,42130001,강원도 원주시1,강원도 원주시 단구동(찍고바르고 부근),4,4,0,0,2,2,37.32194944,127.9499918
5093,2016044,2015,보행어린이,42130002,강원도 원주시2,강원도 원주시 단계동(OB광장 부근),3,4,0,1,2,1,37.34867997,127.9306348
5094,2016044,2015,보행어린이,42150001,강원도 강릉시1,강원도 강릉시 입암동((이안강릉타운아파트앞교차로) 부근),3,3,0,2,1,0,37.75579554,128.920162
5095,2016044,2015,보행어린이,43111001,충청북도 청주시 상당구1,충청북도 청주시 상당구 수동((청주상공회의소) 부근),3,4,0,3,1,0,36.63807406,127.4901897
5096,2016044,2015,보행어린이,43112001,충청북도 청주시 서원구1,충청북도 청주시 서원구 성화동(성동교회 부근),4,5,0,0,5,0,36.6170923,127.4558068
5097,2016044,2015,보행어린이,43114001,충청북도 청주시 청원구1,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),3,3,0,1,2,0,36.66630755,127.4794659
5098,2016044,2015,보행어린이,43114002,충청북도 청주시 청원구2,충청북도 청주시 청원구 주성동(율량대원칸타빌1차아파트 부근),3,3,0,1,2,0,36.67230022,127.497846
5099,2016044,2015,보행어린이,43114003,충청북도 청주시 청원구3,충청북도 청주시 청원구 내덕동((예대로광명로) 부근),3,3,0,1,2,0,36.65775539,127.4936395
5100,2016044,2015,보행어린이,43750001,충청북도 진천군1,충청북도 진천군 진천읍(은희진피아노학원 부근),3,3,0,1,2,0,36.85488352,127.4397161
5101,2016044,2015,보행어린이,44131001,충청남도 천안시 동남구1,충청남도 천안시 동남구 신방동(성지새말 2단지아파트 부근),7,8,0,3,5,0,36.79216235,127.1314078
5102,2016044,2015,보행어린이,44133001,충청남도 천안시 서북구1,충청남도 천안시 서북구 쌍용동((한라동백아파트101동) 부근),3,3,0,3,0,0,36.80121567,127.123596
5103,2016044,2015,보행어린이,45130001,전라북도 군산시1,전라북도 군산시 소룡동(짱구문구점 부근),4,5,0,1,4,0,35.97495353,126.6829038
5104,2016044,2015,보행어린이,45130002,전라북도 군산시2,전라북도 군산시 수송동(수송제일오투그란데 부근),3,4,0,1,3,0,35.96224685,126.7106593
5105,2016044,2015,보행어린이,45140001,전라북도 익산시1,전라북도 익산시 어양동((어양주공8단지803동) 부근),3,4,0,0,4,0,35.96226714,126.9826603
5106,2016044,2015,보행어린이,46110001,전라남도 목포시1,전라남도 목포시 상동((옷가게) 부근),4,5,0,4,1,0,34.80214581,126.4231687
5107,2016044,2015,보행어린이,46130001,전라남도 여수시1,전라남도 여수시 종화동(종포해양공원 부근),3,3,0,3,0,0,34.73832477,127.7440756
5108,2016044,2015,보행어린이,46130002,전라남도 여수시2,전라남도 여수시 여서동(제13호광장 부근),3,3,0,2,1,0,34.74756798,127.6995279
5109,2016044,2015,보행어린이,46130003,전라남도 여수시3,전라남도 여수시 신기동(부영3단지사거리 부근),3,3,0,1,2,0,34.75955554,127.6676832
5110,2016044,2015,보행어린이,46230001,전라남도 광양시1,전라남도 광양시 중동(중마초등학교 부근),3,3,0,1,2,0,34.93385985,127.6964192
5111,2016044,2015,보행어린이,46790001,전라남도 화순군1,전라남도 화순군 화순읍(제실 부근),6,8,0,0,7,1,35.06201029,126.9924545
5112,2016044,2015,보행어린이,47113001,경상북도 포항시 북구1,경상북도 포항시 북구 장성동((장성주공아파트앞교차로) 부근),3,3,0,1,2,0,36.06809672,129.3730656
5113,2016044,2015,보행어린이,47190001,경상북도 구미시1,경상북도 구미시 고아읍(관리사무실 부근),3,3,0,0,2,1,36.15238451,128.3321283
5114,2016044,2015,보행어린이,47280001,경상북도 문경시1,경상북도 문경시 모전동(모전교(북측) 부근),3,3,0,0,3,0,36.58755155,128.1927507
5115,2016044,2015,보행어린이,47290001,경상북도 경산시1,경상북도 경산시 옥곡동(파리바게트 부근),5,5,0,1,4,0,35.81296885,128.7324145
5116,2016044,2015,보행어린이,47760001,경상북도 영양군1,경상북도 영양군 영양읍(농협사거리 부근),3,3,0,0,2,1,36.66541973,129.1135674
5117,2016044,2015,보행어린이,48121001,경상남도 창원시 의창구1,경상남도 창원시 의창구 소답동(어린이보호구역 부근),3,3,0,0,3,0,35.26461267,128.6266628
5118,2016044,2015,보행어린이,48125001,경상남도 창원시 마산합포구1,경상남도 창원시 마산합포구 자산동(시민브랑제리 부근),3,3,0,2,1,0,35.20223042,128.5677725
5119,2016044,2015,보행어린이,48125002,경상남도 창원시 마산합포구2,경상남도 창원시 마산합포구 창동(종근당미보약국 부근),3,4,0,1,3,0,35.2077821,128.5740349
5120,2016044,2015,보행어린이,48129001,경상남도 창원시 진해구1,경상남도 창원시 진해구 인사동(동산순복음교회 부근),3,4,0,1,3,0,35.14989371,128.6668285
5121,2016044,2015,보행어린이,48129002,경상남도 창원시 진해구2,경상남도 창원시 진해구 안골동(새안골삼거리 부근),3,3,0,0,3,0,35.1013326,128.8064567
5122,2016044,2015,보행어린이,48220001,경상남도 통영시1,경상남도 통영시 무전동(대한강화도아 부근),3,3,0,2,1,0,34.86087034,128.4248633
5123,2016044,2015,보행어린이,48250001,경상남도 김해시1,경상남도 김해시 진영읍((김영일정형외과의원앞교차로) 부근),3,5,0,2,3,0,35.30542818,128.7348862
5124,2016044,2015,보행어린이,48250002,경상남도 김해시2,경상남도 김해시 장유면(부영그린6차사거리 부근),3,3,0,2,1,0,35.19512344,128.8005566
5125,2016044,2015,보행어린이,48250003,경상남도 김해시3,경상남도 김해시 삼계동(김소아과 부근),3,3,0,2,1,0,35.26662183,128.8688269
5126,2016044,2015,보행어린이,48310001,경상남도 거제시1,경상남도 거제시 동부면(학동삼거리 부근),3,3,0,2,1,0,34.77632949,128.6426601
5127,2016044,2015,보행어린이,48820001,경상남도 고성군1,경상남도 고성군 고성읍(대가식당 부근),3,3,0,1,2,0,34.97486576,128.3202726
5128,2016044,2015,보행어린이,50110001,제주특별자치도 제주시1,제주특별자치도 제주시 삼도일동(에이스 아트빌 부근),5,5,0,0,5,0,33.50205965,126.5168915
5129,2016044,2015,보행어린이,50110002,제주특별자치도 제주시2,제주특별자치도 제주시 노형동(GS25시 부근),3,4,0,2,2,0,33.48121044,126.4848274
5130,2016044,2015,보행어린이,50110003,제주특별자치도 제주시3,제주특별자치도 제주시 일도이동(인제사거리 부근),3,3,0,0,3,0,33.50855616,126.5397318
5131,2016044,2015,보행어린이,50110004,제주특별자치도 제주시4,제주특별자치도 제주시 건입동(사라봉오거리 부근),3,3,0,0,3,0,33.51598313,126.5384625
5132,2016146,2015,보행노인,11110001,서울특별시 종로구1,서울특별시 종로구 관수동(종로3가 부근),10,11,1,4,5,1,37.5701934,126.9910312
5133,2016146,2015,보행노인,11110002,서울특별시 종로구2,서울특별시 종로구 숭인동(황학교(북단)_난계로_진출_1 부근),7,7,0,6,1,0,37.57344433,127.0232695
5134,2016146,2015,보행노인,11110003,서울특별시 종로구3,서울특별시 종로구 숭인동(영도교(남단) 부근),5,5,0,4,1,0,37.57110641,127.0188144
5135,2016146,2015,보행노인,11110004,서울특별시 종로구4,서울특별시 종로구 낙원동(낙원상가 부근),5,5,0,3,2,0,37.5726632,126.988593
5136,2016146,2015,보행노인,11110005,서울특별시 종로구5,서울특별시 종로구 효제동(율곡로-충효길진출로 부근),4,4,0,1,3,0,37.57469211,127.0057276
5137,2016146,2015,보행노인,11110006,서울특별시 종로구6,서울특별시 종로구 경운동(안국동사거리_율곡로_진출_1 부근),3,5,1,2,2,0,37.57578155,126.9838713
5138,2016146,2015,보행노인,11110007,서울특별시 종로구7,서울특별시 종로구 창신동(박민규이빈후과 부근),3,3,0,1,1,1,37.57691614,127.0154225
5139,2016146,2015,보행노인,11140001,서울특별시 중구1,서울특별시 중구 봉래동2가(동자로터리_한강로_진입 부근),7,7,1,3,3,0,37.5551638,126.9725532
5140,2016146,2015,보행노인,11140002,서울특별시 중구2,서울특별시 중구 신당동(약수역_동호로_진입_1 부근),7,7,0,7,0,0,37.55378077,127.011645
5141,2016146,2015,보행노인,11140003,서울특별시 중구3,서울특별시 중구 남창동(신세계백화점(정문) 부근),6,6,1,4,1,0,37.5595115,126.9779795
5142,2016146,2015,보행노인,11140004,서울특별시 중구4,서울특별시 중구 신당동(기업은행성동지점 부근),6,7,0,3,3,1,37.56542375,127.0209162
5143,2016146,2015,보행노인,11140005,서울특별시 중구5,서울특별시 중구 산림동(남강빌딩 부근),4,4,1,2,0,1,37.56799224,126.9978307
5144,2016146,2015,보행노인,11140006,서울특별시 중구6,서울특별시 중구 충무로3가(호운빌딩 부근),4,5,0,3,2,0,37.56264414,126.9930844
5145,2016146,2015,보행노인,11140007,서울특별시 중구7,서울특별시 중구 의주로2가(염천교 부근),3,3,0,2,0,1,37.55960047,126.9711396
5146,2016146,2015,보행노인,11170001,서울특별시 용산구1,서울특별시 용산구 후암동(후암시장 부근),5,5,1,3,1,0,37.54979579,126.9775449
5147,2016146,2015,보행노인,11170002,서울특별시 용산구2,서울특별시 용산구 용산동3가(삼각지역 부근),5,5,0,4,1,0,37.53524852,126.9742048
5148,2016146,2015,보행노인,11170003,서울특별시 용산구3,서울특별시 용산구 보광동(81번종점 부근),4,5,0,1,4,0,37.52699527,126.9999392
5149,2016146,2015,보행노인,11170004,서울특별시 용산구4,서울특별시 용산구 갈월동(항강로-청파1로진출로 부근),3,3,1,0,2,0,37.54941769,126.9716871
5150,2016146,2015,보행노인,11170005,서울특별시 용산구5,서울특별시 용산구 남영동(숙대입구역 부근),3,3,0,1,2,0,37.54510134,126.9720653
5151,2016146,2015,보행노인,11200001,서울특별시 성동구1,서울특별시 성동구 마장동(마장현대아파트 부근),6,6,0,3,3,0,37.57047832,127.0419625
5152,2016146,2015,보행노인,11200002,서울특별시 성동구2,서울특별시 성동구 도선동(홍익동123빌딩 부근),5,5,0,4,1,0,37.56617275,127.0357599
5153,2016146,2015,보행노인,11200003,서울특별시 성동구3,서울특별시 성동구 행당동(왕십리역_왕십리길_진입_1 부근),5,5,0,3,2,0,37.5614499,127.0349228
5154,2016146,2015,보행노인,11200004,서울특별시 성동구4,서울특별시 성동구 금호동3가(금남시장 부근),5,5,0,3,1,1,37.54822227,127.0219156
5155,2016146,2015,보행노인,11200005,서울특별시 성동구5,서울특별시 성동구 금호동1가(논골사거리 부근),3,3,1,2,0,0,37.55670139,127.0249054
5156,2016146,2015,보행노인,11200006,서울특별시 성동구6,서울특별시 성동구 상왕십리동(상왕십리역 부근),3,3,1,2,0,0,37.56415242,127.0301342
5157,2016146,2015,보행노인,11200007,서울특별시 성동구7,서울특별시 성동구 성수동2가(성수사거리 부근),3,3,1,0,1,1,37.54224813,127.0636974
5158,2016146,2015,보행노인,11200008,서울특별시 성동구8,서울특별시 성동구 금호동1가(응봉현대아파트 부근),3,3,0,3,0,0,37.5495247,127.029921
5159,2016146,2015,보행노인,11200009,서울특별시 성동구9,서울특별시 성동구 옥수동(옥수동노인정 부근),3,3,0,2,1,0,37.54139243,127.0172486
5160,2016146,2015,보행노인,11215001,서울특별시 광진구1,서울특별시 광진구 중곡동(광제사약국 부근),5,5,1,3,1,0,37.56469263,127.0818212
5161,2016146,2015,보행노인,11215002,서울특별시 광진구2,서울특별시 광진구 구의동(영화사입구삼거리 부근),4,4,0,2,2,0,37.55503192,127.0932041
5162,2016146,2015,보행노인,11230001,서울특별시 동대문구1,서울특별시 동대문구 제기동(우리은행청량리중앙지점 부근),13,13,0,7,6,0,37.57906448,127.0413888
5163,2016146,2015,보행노인,11470002,서울특별시 양천구2,서울특별시 양천구 신월동(샛별유치원 부근),6,7,0,2,5,0,37.5186359,126.8371329
5164,2016146,2015,보행노인,11230002,서울특별시 동대문구2,서울특별시 동대문구 청량리동(청량리역_홍릉길_진입_1 부근),8,8,0,6,2,0,37.58136815,127.0449967
5165,2016146,2015,보행노인,11230003,서울특별시 동대문구3,서울특별시 동대문구 제기동(용두교앞 부근),6,6,0,4,2,0,37.57819993,127.0346189
5166,2016146,2015,보행노인,11230004,서울특별시 동대문구4,서울특별시 동대문구 이문동(사슴약국 부근),5,5,0,3,2,0,37.60082174,127.0620435
5167,2016146,2015,보행노인,11230005,서울특별시 동대문구5,서울특별시 동대문구 전농동(전농동사거리_전농로_진입_2 부근),5,5,0,3,2,0,37.57712361,127.0576006
5168,2016146,2015,보행노인,11230006,서울특별시 동대문구6,서울특별시 동대문구 제기동(양지장여관 부근),4,4,1,3,0,0,37.58821641,127.0372438
5169,2016146,2015,보행노인,11230007,서울특별시 동대문구7,서울특별시 동대문구 휘경동(외대앞역지하차도(동측) 부근),4,4,1,2,1,0,37.594819,127.0642161
5170,2016146,2015,보행노인,11230008,서울특별시 동대문구8,서울특별시 동대문구 답십리동(답십리사거리 부근),4,4,0,3,1,0,37.57277379,127.0580523
